"GroupDomain","GroupGuid","EmailAddresses"
"compudata0365.onmicrosoft.com","a5b7ab57-13cb-4fec-a686-78255083c5ea","smtp:rld_merakialerts@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","a5b7ab57-13cb-4fec-a686-78255083c5ea","SMTP:rld_merakialerts@compudata.com"
"compudata0365.onmicrosoft.com","98228767-dd1e-4ce8-b9bc-b541f43b6fc6","SMTP:Sage100Team@compudata.com"
"compudata0365.onmicrosoft.com","98228767-dd1e-4ce8-b9bc-b541f43b6fc6","smtp:Sage100Team@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","23f892b0-9fe6-4bf3-8629-d6a7595ed4b3","smtp:MAS90Training@compu.com"
"compudata0365.onmicrosoft.com","23f892b0-9fe6-4bf3-8629-d6a7595ed4b3","smtp:Sage100Training@compu.com"
"compudata0365.onmicrosoft.com","23f892b0-9fe6-4bf3-8629-d6a7595ed4b3","SMTP:Sage100Training@compudata.com"
"compudata0365.onmicrosoft.com","23f892b0-9fe6-4bf3-8629-d6a7595ed4b3","smtp:MAS90Training@compudata.com"
"compudata0365.onmicrosoft.com","23f892b0-9fe6-4bf3-8629-d6a7595ed4b3","smtp:Sage100Training@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","23f892b0-9fe6-4bf3-8629-d6a7595ed4b3","X500:/O=CompuData/OU=Philadelphia/cn=Recipients/cn=MAS90Training"
"compudata0365.onmicrosoft.com","22194ef6-af32-4dc8-90ee-52ee84a9bb15","SMTP:sageintacct@compudata.com"
"compudata0365.onmicrosoft.com","f7b27554-b2ed-452f-bb78-5d98d486a609","SMTP:SageIntacctTeam@compudata.com"
"compudata0365.onmicrosoft.com","f7b27554-b2ed-452f-bb78-5d98d486a609","smtp:SageIntacctTeam@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","e7bee80a-c9d1-4357-9115-339976dbd237","SMTP:sales@compudata.com"
"compudata0365.onmicrosoft.com","e7bee80a-c9d1-4357-9115-339976dbd237","smtp:sales@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","548db9f3-4d42-496e-b883-be3762dec613","SMTP:salescareers@compudata.com"
"compudata0365.onmicrosoft.com","2dd90c90-af3d-4ea7-a5c6-97ea1ac933f2","smtp:SalesCDI@compu.com"
"compudata0365.onmicrosoft.com","2dd90c90-af3d-4ea7-a5c6-97ea1ac933f2","SMTP:SalesCDI@compudata.com"
"compudata0365.onmicrosoft.com","2dd90c90-af3d-4ea7-a5c6-97ea1ac933f2","smtp:SalesCDI@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","2dd90c90-af3d-4ea7-a5c6-97ea1ac933f2","X500:/o=CompuData/ou=Philadelphia/cn=Recipients/cn=SALES-EVERYONE"
"compudata0365.onmicrosoft.com","be45fce2-f2f5-4c99-9dcb-ff8d0d39773b","smtp:SalesPhiladelphia@compu.com"
"compudata0365.onmicrosoft.com","be45fce2-f2f5-4c99-9dcb-ff8d0d39773b","SMTP:SalesPhiladelphia@compudata.com"
"compudata0365.onmicrosoft.com","be45fce2-f2f5-4c99-9dcb-ff8d0d39773b","smtp:SalesPhiladelphia@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","be45fce2-f2f5-4c99-9dcb-ff8d0d39773b","X500:/o=CompuData/ou=Philadelphia/cn=Recipients/cn=Sales"
"compudata0365.onmicrosoft.com","36b317a0-47a8-476e-adf3-8941419f3737","smtp:SalesLogixTraining@compu.com"
"compudata0365.onmicrosoft.com","36b317a0-47a8-476e-adf3-8941419f3737","SMTP:SalesLogixTraining@compudata.com"
"compudata0365.onmicrosoft.com","36b317a0-47a8-476e-adf3-8941419f3737","smtp:SalesLogixTraining@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","36b317a0-47a8-476e-adf3-8941419f3737","X500:/O=CompuData/OU=Philadelphia/cn=Recipients/cn=SalesLogixTraining"
"compudata0365.onmicrosoft.com","a99d2714-76b8-4490-a3e4-4e0a96082f39","SMTP:snk@compudata.com"
"compudata0365.onmicrosoft.com","e7e71af4-c45b-4db3-b7b5-2dd389f2c28e","smtp:sharing-sterlingconsulting@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","e7e71af4-c45b-4db3-b7b5-2dd389f2c28e","SMTP:sharing-sterlingconsulting@compudata.com"
"compudata0365.onmicrosoft.com","e0705ac7-e23c-4992-86a7-a2942b8b2e61","SMTP:smtp2go_alerts@compudata.com"
"compudata0365.onmicrosoft.com","935cbc57-59e0-40e4-96cc-5479cdfdeba2","smtp:Software@compu.com"
"compudata0365.onmicrosoft.com","935cbc57-59e0-40e4-96cc-5479cdfdeba2","SMTP:Software@compudata.com"
"compudata0365.onmicrosoft.com","935cbc57-59e0-40e4-96cc-5479cdfdeba2","smtp:Software@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","935cbc57-59e0-40e4-96cc-5479cdfdeba2","X500:/o=CompuData/ou=Philadelphia/cn=Recipients/cn=Software"
"compudata0365.onmicrosoft.com","a82885df-24de-43ca-b9ee-52873ff5a4b2","SMTP:softwarecareers@compudata.com"
"compudata0365.onmicrosoft.com","a82885df-24de-43ca-b9ee-52873ff5a4b2","smtp:softwarecareers@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","84450c01-01a9-4c90-b6cc-517e1cedadb7","SMTP:supportengineers@compudata.com"
"compudata0365.onmicrosoft.com","84450c01-01a9-4c90-b6cc-517e1cedadb7","smtp:supportengineers@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","2206d9bf-114a-415e-b33d-b74f9597d97e","SMTP:supporttechnicians@compudata.com"
"compudata0365.onmicrosoft.com","2206d9bf-114a-415e-b33d-b74f9597d97e","smtp:supporttechnicians@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","6b06a9da-990b-4989-957b-6f3c3235cd6f","SMTP:supporttriage@compudata.com"
"compudata0365.onmicrosoft.com","6b06a9da-990b-4989-957b-6f3c3235cd6f","smtp:supporttriage@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","f5df089f-5aa1-40f5-97f6-fe647f47592a","SMTP:systemscareers@compudata.com"
"compudata0365.onmicrosoft.com","08141006-cb9d-48fd-82ec-bd81af17333d","SMTP:systemsstaff@compudata.com"
"compudata0365.onmicrosoft.com","b326118d-7776-4621-a0ab-3fce45f7acb1","SMTP:systemsprojectpipeline@compudata.com"
"compudata0365.onmicrosoft.com","c16202de-d6e0-4257-a87d-da3a3bbbb0ca","smtp:testpaul@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","c16202de-d6e0-4257-a87d-da3a3bbbb0ca","SMTP:testpaul@compudata.com"
"compudata0365.onmicrosoft.com","330354ec-1771-4ef8-9e0e-925591e255fd","SMTP:TrainingDept@compudata.com"
"compudata0365.onmicrosoft.com","330354ec-1771-4ef8-9e0e-925591e255fd","smtp:Training_Dept_@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","330354ec-1771-4ef8-9e0e-925591e255fd","X500:/o=CompuData/ou=Philadelphia/cn=Recipients/cn=Training Dept."
"compudata0365.onmicrosoft.com","11215480-c761-4f53-9a13-d493f848c9b0","smtp:webcc@compu.com"
"compudata0365.onmicrosoft.com","11215480-c761-4f53-9a13-d493f848c9b0","SMTP:webcc@compudata.com"
"compudata0365.onmicrosoft.com","11215480-c761-4f53-9a13-d493f848c9b0","smtp:webcc@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","11215480-c761-4f53-9a13-d493f848c9b0","X500:/O=CompuData/OU=Philadelphia/cn=Recipients/cn=webcc"
